id,Watson Score,Watson Analysis,"Google Score,Magnitude",google Magnitude,LabeldetGoogle.25,LabeldetGoogle.15 .2,Microsoft Label,label
1664747_9,,neutral,0.2,0.2,neutral,neutral,neutral,neutral
1664747_10,,NA,0.1,0.1,neutral,neutral,positive,neutral
1664747_11,,negative,0,0,neutral,neutral,neutral,neutral
995004_3,,neutral,0,0,neutral,neutral,neutral,neutral
995004_4,,negative,0,0,neutral,neutral,negative,neutral
995004_5,,positive,0.1,0.1,neutral,neutral,positive,neutral
1126952_1,,negative,-0.3,0.3,negative,negative,negative,neutral
1126952_2,,neutral,-0.5,0.5,negative,negative,negative,neutral
1427298_1,,negative,0.4,0.4,positive,positive,neutral,neutral
508238_1,,neutral,0,0,neutral,neutral,neutral,neutral
181726_1,,neutral,-0.4,0.4,negative,negative,negative,neutral
181726_2,,neutral,-0.5,0.5,negative,negative,neutral,neutral
1719663_1,,positive,0.1,0.1,neutral,neutral,positive,positive
1719663_2,,neutral,0,0,neutral,neutral,neutral,neutral
1719663_3,,negative,-0.1,0.1,neutral,neutral,neutral,neutral
1721286_1,,neutral,0,0,neutral,neutral,positive,neutral
1456970_1,,NA,-0.1,0.1,neutral,neutral,negative,neutral
1456970_2,,negative,-0.6,0.6,negative,negative,neutral,neutral
424130_2,,positive,0.8,1.7,positive,positive,positive,positive
367351_1,,positive,0.4,0.9,positive,positive,positive,positive
639780_1,,positive,0.3,0.9,positive,positive,positive,positive
639780_2,,positive,0.6,0.6,positive,positive,negative,positive
562912_1,,positive,0.9,0.9,positive,positive,positive,positive
643148_1,,positive,0.8,0.8,positive,positive,positive,positive
355390_1,,positive,0.9,0.9,positive,positive,positive,positive
527485_1,,positive,0.1,0.8,neutral,neutral,positive,positive
761562_1,,positive,0.1,0.1,neutral,neutral,neutral,positive
746372_1,,neutral,0,0,neutral,neutral,neutral,neutral
746372_2,,negative,-0.8,0.8,negative,negative,neutral,neutral
746372_3,,neutral,-0.5,0.5,negative,negative,neutral,neutral
1349217_1,,neutral,0.4,0.4,positive,positive,neutral,neutral
812658_1,,neutral,0.1,0.1,neutral,neutral,neutral,neutral
1114422_1,,neutral,0,0,neutral,neutral,neutral,neutral
1114422_2,,neutral,-0.1,0.1,neutral,neutral,neutral,neutral
1023779_1,,negative,0.3,0.3,positive,positive,positive,negative
1023779_2,,negative,-0.3,0.3,negative,negative,negative,negative
1411121_1,,negative,-0.3,0.3,negative,negative,negative,neutral
1411121_2,,neutral,-0.3,0.3,negative,negative,positive,neutral
1411121_3,,negative,0.4,0.4,positive,positive,negative,neutral
1411121_4,,neutral,-0.4,0.4,negative,negative,neutral,neutral
1411121_6,,neutral,-0.1,0.1,neutral,neutral,neutral,neutral
1411121_7,,negative,-0.1,0.1,neutral,neutral,neutral,neutral
1411121_8,,neutral,0,0,neutral,neutral,neutral,neutral
1411121_9,,neutral,0,0,neutral,neutral,neutral,neutral
1411121_10,,negative,-0.4,0.4,negative,negative,neutral,neutral
622001_1,,neutral,0,0,neutral,neutral,positive,neutral
310158_1,,neutral,0,0,neutral,neutral,neutral,neutral
1430031_1,,neutral,0,0,neutral,neutral,neutral,neutral
389675_2,,NA,0.1,0.1,neutral,neutral,positive,neutral
389675_3,,negative,-0.8,0.8,negative,negative,neutral,neutral
389675_4,,neutral,0,0,neutral,neutral,positive,neutral
389675_5,,positive,-0.3,0.3,negative,negative,negative,neutral
389675_6,,negative,0,0,neutral,neutral,negative,neutral
389675_8,,positive,0.6,0.6,positive,positive,positive,neutral
389675_9,,negative,-0.2,0.2,neutral,neutral,neutral,neutral
389675_10,,neutral,-0.1,0.1,neutral,neutral,neutral,neutral
389675_11,,neutral,0,0,neutral,neutral,neutral,neutral
389675_12,,neutral,0.7,0.7,positive,positive,positive,neutral
389675_13,,positive,0.9,0.9,positive,positive,positive,neutral
1171432_1,,negative,-0.6,0.6,negative,negative,negative,negative
1171432_2,,negative,0,0,neutral,neutral,positive,neutral
1171432_3,,negative,-0.1,0.1,neutral,neutral,negative,neutral
1616819_1,,neutral,-0.5,0.5,negative,negative,neutral,neutral
1008663_1,,neutral,-0.2,0.2,neutral,neutral,neutral,neutral
1729483_1,,neutral,0.2,0.2,neutral,neutral,neutral,neutral
1729483_2,,negative,-0.3,0.3,negative,negative,positive,neutral
1729483_3,,neutral,0,0,neutral,neutral,neutral,neutral
1729483_4,,negative,0,0,neutral,neutral,negative,neutral
1379857_1,,neutral,0,0,neutral,neutral,positive,neutral
1379857_2,,positive,0,0,neutral,neutral,neutral,neutral
1379857_3,,negative,-0.6,0.6,negative,negative,negative,neutral
1379857_4,,negative,0.4,0.4,positive,positive,neutral,neutral
1379857_5,,neutral,0.2,0.2,neutral,neutral,neutral,neutral
1379857_6,,neutral,-0.7,0.7,negative,negative,negative,neutral
561838_1,,neutral,-0.4,0.4,negative,negative,positive,neutral
561838_2,,neutral,-0.6,0.6,negative,negative,negative,neutral
561838_3,,neutral,0.1,0.1,neutral,neutral,negative,neutral
578573_1,,neutral,-0.3,0.3,negative,negative,neutral,neutral
626543_1,,neutral,0.1,0.1,neutral,neutral,neutral,neutral
1459150_1,,NA,0.8,0.8,positive,positive,positive,positive
1459150_2,,negative,-0.7,0.7,negative,negative,negative,negative
1459150_3,,negative,-0.8,0.8,negative,negative,negative,neutral
1459150_4,,positive,-0.1,0.1,neutral,neutral,neutral,neutral
1688901_1,,positive,-0.4,0.4,negative,negative,neutral,positive
1688901_2,,negative,-0.4,0.4,negative,negative,positive,neutral
582888_1,,neutral,0,0,neutral,neutral,neutral,neutral
1613036_1,,negative,-0.1,0.1,neutral,neutral,negative,negative
1613036_2,,neutral,0.1,0.1,neutral,neutral,negative,neutral
390196_1,,positive,0.1,0.1,neutral,neutral,positive,neutral
459608_1,,positive,0,0,neutral,neutral,positive,positive
459608_2,,neutral,0,0,neutral,neutral,neutral,neutral
459608_3,,negative,-0.1,0.1,neutral,neutral,neutral,neutral
1584099_1,,positive,0.1,0.1,neutral,neutral,positive,positive
1584099_2,,positive,0.2,0.2,neutral,neutral,positive,positive
1589590_1,,neutral,0.5,0.5,positive,positive,neutral,neutral
1589590_2,,neutral,0.1,0.1,neutral,neutral,neutral,neutral
1589590_3,,neutral,0.1,0.3,neutral,neutral,neutral,positive
1032584_1,,positive,-0.2,0.2,neutral,neutral,positive,neutral
1032584_2,,neutral,0,0,neutral,neutral,neutral,neutral
1032584_3,,neutral,0,0,neutral,neutral,neutral,neutral
1605364_1,,positive,0.8,0.8,positive,positive,positive,negative
1605364_2,,positive,0.5,0.5,positive,positive,neutral,positive
1605364_3,,neutral,0.3,0.3,positive,positive,neutral,neutral
1605364_4,,neutral,0,0,neutral,neutral,neutral,neutral
1605364_5,,positive,0.4,0.4,positive,positive,positive,positive
1605364_6,,negative,0,0,neutral,neutral,neutral,neutral
675071_1,,negative,-0.2,0.2,neutral,neutral,neutral,neutral
675071_2,,negative,0.2,0.2,neutral,neutral,negative,neutral
675071_3,,neutral,0,0,neutral,neutral,neutral,neutral
675071_4,,negative,0,0.4,neutral,neutral,negative,neutral
675071_5,,negative,-0.5,0.5,negative,negative,negative,neutral
836470_1,,neutral,-0.1,0.1,neutral,neutral,neutral,neutral
1563411_3,,negative,-0.6,0.6,negative,negative,negative,neutral
1563411_4,,neutral,-0.6,0.6,negative,negative,neutral,neutral
1563411_5,,positive,-0.5,0.5,negative,negative,neutral,neutral
1563411_7,,neutral,0.5,0.5,positive,positive,positive,neutral
1563411_8,,negative,0.2,0.2,neutral,neutral,negative,neutral
1563411_9,,neutral,-0.6,0.6,negative,negative,neutral,neutral
1563411_10,,negative,-0.3,0.3,negative,negative,negative,neutral
1563411_11,,negative,-0.3,0.3,negative,negative,neutral,neutral
1563411_12,,negative,-0.3,0.3,negative,negative,negative,neutral
1563411_13,,neutral,0.5,0.5,positive,positive,negative,neutral
792258_1,,positive,0,0,neutral,neutral,neutral,neutral
1526359_1,,neutral,0.1,0.1,neutral,neutral,neutral,neutral
1526359_2,,negative,0,0,neutral,neutral,neutral,neutral
1667093_1,,negative,-0.3,0.3,negative,negative,negative,negative
744684_1,,neutral,0.6,0.6,positive,positive,neutral,neutral
744684_3,,neutral,0,0,neutral,neutral,neutral,neutral
744684_4,,neutral,-0.1,0.1,neutral,neutral,neutral,neutral
744684_5,,NA,0,0,neutral,neutral,neutral,neutral
744684_6,,neutral,0,0,neutral,neutral,neutral,neutral
474173_1,,neutral,0,0,neutral,neutral,neutral,neutral
474173_2,,neutral,-0.6,0.6,negative,negative,neutral,neutral
474173_3,,neutral,-0.1,0.1,neutral,neutral,neutral,neutral
474173_4,,neutral,0,0,neutral,neutral,neutral,neutral
474173_5,,negative,-0.9,0.9,negative,negative,negative,neutral
1093320_2,,negative,-0.9,0.9,negative,negative,negative,negative
1093320_4,,positive,0.3,0.3,positive,positive,positive,positive
1093320_5,,neutral,-0.5,0.5,negative,negative,neutral,negative
1093320_6,,neutral,0.1,0.1,neutral,neutral,neutral,negative
1093320_7,,negative,-0.3,0.3,negative,negative,neutral,negative
797577_1,,neutral,0.1,0.1,neutral,neutral,neutral,neutral
797577_2,,neutral,0,0,neutral,neutral,neutral,neutral
694362_1,,neutral,0.4,0.4,positive,positive,neutral,neutral
807574_1,,neutral,0.2,0.2,neutral,neutral,neutral,neutral
807574_2,,neutral,0,0,neutral,neutral,neutral,neutral
807574_3,,NA,0,0,neutral,neutral,neutral,neutral
1425833_1,,neutral,-0.5,0.5,negative,negative,neutral,neutral
1394064_1,,negative,0,0,neutral,neutral,negative,negative
1394064_2,,negative,-0.6,0.6,negative,negative,negative,negative
520007_1,,positive,0,0,neutral,neutral,positive,positive
520007_2,,neutral,0,0,neutral,neutral,neutral,neutral
520007_3,,positive,0.2,0.2,neutral,neutral,positive,positive
748870_1,,negative,-0.4,0.4,negative,negative,negative,negative
1586960_2,,neutral,-0.4,0.4,negative,negative,neutral,neutral
867445_1,,neutral,-0.1,0.1,neutral,neutral,neutral,neutral
934135_2,,neutral,-0.4,0.4,negative,negative,neutral,neutral
934135_3,,neutral,-0.3,0.3,negative,negative,neutral,negative
934135_4,,neutral,0,0,neutral,neutral,neutral,negative
934135_5,,neutral,0.4,0.4,positive,positive,positive,negative
1118631_1,,positive,0.5,0.5,positive,positive,neutral,neutral
1118631_2,,positive,0,0,neutral,neutral,positive,positive
708178_2,,negative,-0.2,0.2,neutral,neutral,positive,neutral
626526_1,,neutral,-0.8,0.8,negative,negative,neutral,neutral
1357364_1,,negative,-0.7,0.7,negative,negative,negative,neutral
1357364_2,,neutral,0,0,neutral,neutral,neutral,neutral
1357364_3,,negative,-0.3,0.3,negative,negative,negative,neutral
1357364_4,,positive,0.2,0.2,neutral,neutral,neutral,neutral
1357364_5,,neutral,0.1,0.1,neutral,neutral,neutral,neutral
1357364_6,,neutral,0.5,0.5,positive,positive,positive,neutral
1357364_7,,negative,-0.8,0.8,negative,negative,negative,negative
1357364_8,,positive,0,0,neutral,neutral,positive,neutral
1357364_9,,neutral,0,0,neutral,neutral,neutral,positive
1357364_10,,positive,0,0,neutral,neutral,neutral,neutral
894554_1,,negative,-0.5,0.5,negative,negative,positive,neutral
894554_2,,positive,0.2,0.2,neutral,neutral,negative,neutral
894554_3,,neutral,0,0,neutral,neutral,neutral,neutral
894554_4,,positive,0.6,0.6,positive,positive,positive,positive
894554_5,,positive,0.2,0.2,neutral,neutral,positive,positive
311661_1,,negative,0,0,neutral,neutral,negative,negative
311661_2,,negative,0,0,neutral,neutral,neutral,neutral
696082_1,,neutral,-0.6,0.6,negative,negative,negative,neutral
696082_2,,negative,-0.2,0.2,neutral,neutral,neutral,negative
941315_1,,neutral,0,0,neutral,neutral,neutral,neutral
289145_1,,negative,-0.5,0.5,negative,negative,negative,negative
450913_1,,neutral,0,0,neutral,neutral,neutral,neutral
698238_1,,negative,-0.7,0.7,negative,negative,negative,negative
698238_2,,neutral,-0.3,0.3,negative,negative,neutral,neutral
698238_3,,neutral,-0.6,0.6,negative,negative,negative,neutral
698238_4,,neutral,0,0,neutral,neutral,neutral,neutral
698238_5,,negative,0.2,0.2,neutral,neutral,neutral,neutral
698238_6,,negative,-0.1,0.1,neutral,neutral,negative,neutral
698238_7,,negative,0.7,0.7,positive,positive,negative,neutral
698238_8,,negative,-0.5,0.5,negative,negative,negative,neutral
698238_9,,negative,-0.2,0.2,neutral,neutral,neutral,neutral
698238_10,,neutral,0,0,neutral,neutral,neutral,neutral
939903_1,,positive,0.2,0.2,neutral,neutral,positive,positive
939903_2,,neutral,0,0,neutral,neutral,neutral,neutral
939903_3,,negative,-0.3,0.3,negative,negative,neutral,neutral
611194_1,,negative,-0.9,0.9,negative,negative,negative,negative
879843_1,,neutral,0,0,neutral,neutral,neutral,neutral
879843_2,,neutral,0,0,neutral,neutral,neutral,neutral
538019_1,,neutral,-0.7,0.7,negative,negative,negative,negative
538019_2,,neutral,0.4,0.4,positive,positive,neutral,neutral
574945_2,,NA,0,0,neutral,neutral,negative,negative
574945_3,,neutral,-0.4,0.4,negative,negative,neutral,neutral
574945_4,,neutral,0,0,neutral,neutral,neutral,neutral
799938_1,,negative,0,0,neutral,neutral,negative,neutral
799938_2,,negative,-0.2,0.2,neutral,neutral,neutral,neutral
1010133_1,,neutral,0,0,neutral,neutral,neutral,neutral
1010133_2,,positive,0,0,neutral,neutral,neutral,neutral
1010133_3,,neutral,0.1,0.1,neutral,neutral,neutral,neutral
1740169_1,,neutral,0,0,neutral,neutral,neutral,neutral
1740169_2,,neutral,0,0,neutral,neutral,negative,neutral
1497568_1,,neutral,0,0,neutral,neutral,negative,neutral
1497568_2,,negative,-0.7,0.7,negative,negative,neutral,neutral
1083261_1,,positive,0.7,0.7,positive,positive,positive,neutral
686001_2,,negative,-0.5,0.5,negative,negative,negative,neutral
686001_3,,neutral,0,0,neutral,neutral,neutral,neutral
687610_1,,positive,0,0,neutral,neutral,positive,positive
687610_3,,positive,0.4,0.9,positive,positive,positive,positive
687610_5,,neutral,0,0,neutral,neutral,neutral,neutral
687610_6,,neutral,0.4,0.4,positive,positive,neutral,neutral
985359_1,,negative,-0.3,0.7,negative,negative,negative,negative
985359_2,,negative,-0.2,0.2,neutral,neutral,neutral,negative
482429_1,,neutral,0.1,0.1,neutral,neutral,neutral,neutral
482429_2,,NA,0.1,0.1,neutral,neutral,neutral,neutral
339639_1,,neutral,0,0,neutral,neutral,neutral,neutral
152998_1,,neutral,-0.1,0.4,neutral,neutral,negative,negative
321869_1,,neutral,-0.5,0.5,negative,negative,negative,neutral
311643_2,,neutral,0.8,0.8,positive,positive,neutral,neutral
808821_1,,NA,-0.1,0.1,neutral,neutral,negative,negative
307952_1,,NA,0,0,neutral,neutral,negative,negative
307952_2,,negative,0.6,0.6,positive,positive,negative,negative
307952_3,,positive,0.1,0.3,neutral,neutral,positive,positive
147309_1,,negative,0.5,0.5,positive,positive,positive,positive
1404948_1,,negative,-0.5,0.5,negative,negative,neutral,neutral
1404948_2,,neutral,-0.4,0.4,negative,negative,neutral,neutral
1404948_3,,positive,0.7,0.7,positive,positive,positive,neutral
1404948_4,,positive,0.8,0.8,positive,positive,positive,positive
1404948_5,,neutral,-0.5,0.5,negative,negative,neutral,neutral
1404948_6,,positive,0.2,0.2,neutral,neutral,positive,neutral
1068983_1,,negative,-0.2,0.2,neutral,neutral,neutral,neutral
1068983_2,,neutral,-0.1,0.1,neutral,neutral,neutral,neutral
1697610_1,,negative,0,0,neutral,neutral,neutral,neutral
1697610_2,,neutral,-0.7,0.7,negative,negative,negative,neutral
473519_1,,negative,-0.7,0.7,negative,negative,neutral,neutral
473519_2,,negative,-0.3,0.3,negative,negative,negative,neutral
934597_2,,negative,0.5,0.5,positive,positive,neutral,neutral
934597_3,,neutral,0,0,neutral,neutral,neutral,neutral
934597_4,,NA,-0.1,0.1,neutral,neutral,neutral,neutral
149095_1,,positive,0,0,neutral,neutral,positive,positive
149095_2,,positive,0.6,0.6,positive,positive,positive,positive
149095_3,,positive,0,0,neutral,neutral,negative,neutral
1415798_2,,neutral,0.1,0.1,neutral,neutral,positive,positive
1415798_3,,neutral,0.3,0.3,positive,positive,neutral,neutral
1415798_4,,NA,0.1,0.1,neutral,neutral,positive,positive
544990_2,,neutral,-0.3,0.3,negative,negative,neutral,neutral
544990_3,,positive,0.7,0.7,positive,positive,positive,positive
781677_1,,negative,-0.6,0.6,negative,negative,negative,neutral
322106_1,,neutral,-0.1,0.1,neutral,neutral,neutral,neutral
1547956_1,,NA,0,0,neutral,neutral,neutral,neutral
230395_1,,neutral,-0.4,0.4,negative,negative,positive,neutral
728458_1,,positive,0,0,neutral,neutral,positive,neutral
728458_2,,neutral,0,0,neutral,neutral,neutral,neutral
728458_3,,neutral,0,0,neutral,neutral,negative,neutral
728458_8,,NA,0.1,0.1,neutral,neutral,neutral,neutral
728458_9,,neutral,0,0,neutral,neutral,neutral,neutral
728458_10,,neutral,0,0,neutral,neutral,negative,neutral
728458_11,,neutral,0,0,neutral,neutral,negative,neutral
728458_12,,neutral,-0.5,0.5,negative,negative,positive,neutral
728458_13,,NA,0,0,neutral,neutral,neutral,neutral
728458_14,,neutral,0,0,neutral,neutral,neutral,neutral
1046439_1,,neutral,0,0,neutral,neutral,neutral,neutral
1046439_2,,neutral,0,0,neutral,neutral,neutral,neutral
1046439_3,,negative,-0.8,0.8,negative,negative,negative,neutral
924133_1,,neutral,0.4,0.4,positive,positive,positive,neutral
924133_2,,positive,0.5,0.5,positive,positive,positive,neutral
924133_3,,negative,-0.5,0.5,negative,negative,positive,neutral
1123551_1,,positive,0.6,0.6,positive,positive,positive,neutral
1123551_2,,positive,0.8,0.8,positive,positive,positive,neutral
870799_1,,neutral,0.4,0.4,positive,positive,neutral,neutral
870799_2,,negative,-0.2,0.2,neutral,neutral,negative,neutral
870799_3,,neutral,0,0,neutral,neutral,neutral,neutral
870799_4,,neutral,-0.4,0.4,negative,negative,neutral,neutral
870799_5,,positive,-0.3,0.3,negative,negative,negative,neutral
870799_6,,neutral,0,0,neutral,neutral,negative,neutral
870799_7,,negative,-0.2,0.2,neutral,neutral,neutral,neutral
870799_8,,positive,0.5,0.5,positive,positive,positive,neutral
597488_1,,neutral,-0.3,0.3,negative,negative,neutral,neutral
1017255_1,,positive,0,0,neutral,neutral,positive,neutral
1017255_2,,neutral,-0.1,0.1,neutral,neutral,neutral,neutral
1017255_3,,NA,0.2,0.2,neutral,neutral,positive,neutral
1017255_4,,positive,-0.3,0.3,negative,negative,positive,neutral
1017255_5,,positive,0,0,neutral,neutral,neutral,neutral
499702_1,,positive,0.5,0.5,positive,positive,positive,positive
161056_1,,negative,-0.8,0.8,negative,negative,negative,negative
161056_2,,negative,-0.7,0.7,negative,negative,negative,negative
161056_3,,negative,-0.1,0.1,neutral,neutral,negative,negative
161056_4,,negative,-0.8,0.8,negative,negative,negative,neutral
161056_5,,positive,0.4,0.4,positive,positive,neutral,neutral
161056_6,,negative,0.5,0.5,positive,positive,neutral,neutral
161056_7,,negative,-0.3,0.3,negative,negative,negative,negative
305460_1,,positive,0,0,neutral,neutral,neutral,neutral
305460_2,,negative,-0.1,0.1,neutral,neutral,negative,negative
305460_3,,positive,0.7,0.7,positive,positive,neutral,neutral
1091112_1,,neutral,-0.2,0.2,neutral,neutral,positive,neutral
1091112_2,,negative,0.1,0.1,neutral,neutral,negative,negative
534670_1,,negative,-0.3,0.3,negative,negative,negative,negative
671238_1,,negative,-0.2,0.2,neutral,neutral,positive,negative
671238_2,,negative,-0.9,0.9,negative,negative,negative,negative
1029207_1,,positive,0,0,neutral,neutral,positive,positive
731731_1,,positive,0.1,0.1,neutral,neutral,negative,neutral
731731_2,,negative,-0.3,0.3,negative,negative,negative,neutral
1503502_1,,negative,-0.1,0.1,neutral,neutral,neutral,neutral
1503502_2,,neutral,0,0,neutral,neutral,neutral,neutral
1502781_1,,positive,-0.1,0.1,neutral,neutral,positive,neutral
985890_1,,neutral,-0.2,0.2,neutral,neutral,neutral,neutral
1192574_1,,positive,0,0,neutral,neutral,positive,neutral
1192574_2,,positive,0.8,0.8,positive,positive,positive,neutral
642162_1,,negative,0,0,neutral,neutral,neutral,neutral
642162_2,,negative,-0.6,0.6,negative,negative,negative,negative
642162_3,,negative,-0.7,0.7,negative,negative,negative,neutral
770457_1,,positive,0.4,0.4,positive,positive,neutral,neutral
770457_2,,positive,0.8,0.8,positive,positive,positive,negative
887647_1,,negative,-0.8,0.8,negative,negative,negative,negative
887647_2,,positive,0.2,0.2,neutral,neutral,neutral,neutral
887647_3,,negative,-0.4,0.4,negative,negative,negative,negative
887647_4,,positive,0.6,0.6,positive,positive,positive,neutral
691111_1,,negative,-0.5,0.5,negative,negative,positive,neutral
691111_2,,positive,0.2,0.2,neutral,neutral,neutral,neutral
691111_3,,negative,0,0,neutral,neutral,negative,neutral
691111_4,,neutral,0.2,0.2,neutral,neutral,neutral,neutral
691111_5,,positive,0.2,0.2,neutral,neutral,neutral,neutral
859894_1,,negative,-0.3,0.3,negative,negative,neutral,neutral
859894_2,,negative,-0.4,0.4,negative,negative,negative,negative
1490049_1,,neutral,-0.5,0.5,negative,negative,negative,neutral
1490049_2,,neutral,0,0,neutral,neutral,positive,neutral
303437_1,,neutral,-0.1,0.1,neutral,neutral,neutral,neutral
1063055_1,,neutral,0,0,neutral,neutral,negative,neutral
1063055_2,,neutral,0.3,0.3,positive,positive,neutral,neutral
682430_1,,negative,-0.2,0.2,neutral,neutral,negative,negative
682430_2,,positive,-0.4,0.4,negative,negative,neutral,neutral
440583_1,,negative,0.3,0.3,positive,positive,neutral,negative
1725946_2,,negative,-0.8,0.8,negative,negative,negative,neutral
1725946_3,,negative,-0.6,0.6,negative,negative,negative,neutral
1725946_4,,negative,-0.5,0.5,negative,negative,negative,neutral
1725946_5,,neutral,-0.4,0.4,negative,negative,negative,neutral
783620_1,,negative,0.6,0.6,positive,positive,neutral,neutral
153824_1,,negative,0,0,neutral,neutral,negative,neutral
930778_1,,positive,0.7,0.7,positive,positive,positive,neutral
930778_2,,negative,-0.6,0.6,negative,negative,negative,negative
930778_3,,negative,-0.1,0.1,neutral,neutral,neutral,neutral
187595_1,,negative,-0.7,0.7,negative,negative,negative,neutral
187595_2,,neutral,-0.2,0.2,neutral,neutral,neutral,neutral
187595_3,,NA,0,0,neutral,neutral,neutral,neutral
187595_4,,neutral,0,0,neutral,neutral,neutral,neutral
187595_5,,neutral,0.1,0.1,neutral,neutral,neutral,neutral
190156_1,,negative,0.3,0.3,positive,positive,negative,neutral
151815_1,,positive,0.1,0.1,neutral,neutral,negative,neutral
1667930_1,,positive,0.8,0.8,positive,positive,positive,neutral
1667930_2,,positive,0,0,neutral,neutral,positive,neutral
1417788_1,,negative,-0.8,0.8,negative,negative,negative,negative
1417788_2,,neutral,0,0,neutral,neutral,neutral,neutral
1342137_1,,neutral,0.1,0.1,neutral,neutral,neutral,neutral
1048263_1,,neutral,-0.5,0.5,negative,negative,neutral,neutral
1048263_2,,positive,0,0,neutral,neutral,positive,neutral
1048263_3,,neutral,0.1,0.1,neutral,neutral,positive,neutral
1048263_4,,neutral,0.1,0.1,neutral,neutral,neutral,neutral
793081_1,,positive,0.2,0.2,neutral,neutral,positive,neutral
857519_1,,neutral,0,0,neutral,neutral,neutral,neutral
255981_1,,negative,-0.2,0.4,neutral,negative,neutral,negative
255981_2,,positive,0.2,0.2,neutral,neutral,neutral,neutral
207922_1,,negative,-0.2,0.2,neutral,neutral,neutral,neutral
1553921_1,,negative,-0.6,0.6,negative,negative,negative,neutral
1553921_2,,positive,0.4,0.4,positive,positive,positive,neutral
787081_1,,neutral,0.2,0.2,neutral,neutral,neutral,neutral
787081_2,,neutral,0,0,neutral,neutral,neutral,neutral
787081_3,,neutral,0,0,neutral,neutral,neutral,neutral
1634124_1,,negative,0.3,0.3,positive,positive,positive,negative
1574835_1,,neutral,0,0,neutral,neutral,neutral,neutral
1574835_2,,negative,0,0.4,neutral,neutral,negative,neutral
245930_1,,neutral,-0.1,0.1,neutral,neutral,neutral,negative
245930_2,,neutral,0,0,neutral,neutral,neutral,neutral
1019322_1,,positive,0.1,0.1,neutral,neutral,positive,neutral
1019322_2,,negative,-0.2,0.2,neutral,neutral,negative,negative
1019322_3,,neutral,0,0,neutral,neutral,neutral,neutral
1019322_4,,neutral,0,0,neutral,neutral,negative,neutral
461111_1,,negative,-0.6,0.6,negative,negative,neutral,negative
991251_1,,positive,0.3,0.3,positive,positive,positive,neutral
991251_2,,neutral,0,0,neutral,neutral,neutral,neutral
1061211_1,,neutral,-0.8,0.8,negative,negative,negative,neutral
1061211_2,,negative,-0.3,0.3,negative,negative,negative,neutral
1061211_3,,neutral,0.1,0.1,neutral,neutral,neutral,neutral
1061211_4,,neutral,-0.3,0.3,negative,negative,positive,neutral
1061211_5,,neutral,0,0,neutral,neutral,neutral,neutral
1017845_2,,neutral,0.3,0.3,positive,positive,neutral,neutral
1017845_3,,neutral,-0.6,0.6,negative,negative,negative,neutral
1017845_4,,positive,0.8,0.8,positive,positive,neutral,neutral
1463502_1,,negative,-0.7,0.7,negative,negative,positive,neutral
1463502_2,,negative,0.1,0.1,neutral,neutral,neutral,negative
242894_1,,positive,0.3,0.3,positive,positive,neutral,neutral
242894_2,,neutral,0,0,neutral,neutral,neutral,neutral
1687798_1,,NA,0.1,0.1,neutral,neutral,neutral,neutral
1127250_1,,neutral,0,0,neutral,neutral,negative,neutral
1127250_2,,neutral,0.3,0.3,positive,positive,neutral,neutral
1494424_1,,negative,-0.6,0.6,negative,negative,negative,neutral
313769_1,,neutral,0,0,neutral,neutral,positive,neutral
232746_1,,negative,0,0,neutral,neutral,negative,negative
232746_2,,positive,0,0,neutral,neutral,positive,neutral
232746_3,,neutral,0.5,0.5,positive,positive,neutral,neutral
1093662_1,,negative,0,0,neutral,neutral,negative,negative
1093662_2,,negative,-0.4,0.4,negative,negative,negative,negative
1093662_3,,positive,0,0,neutral,neutral,positive,neutral
1093662_4,,negative,-0.6,0.6,negative,negative,negative,negative
1093662_5,,negative,-0.2,0.2,neutral,neutral,positive,neutral
934100_2,,negative,-0.1,0.1,neutral,neutral,neutral,neutral
684519_2,,neutral,-0.6,0.6,negative,negative,neutral,neutral
684519_3,,neutral,0.5,0.5,positive,positive,neutral,neutral
684519_4,,positive,0.1,0.1,neutral,neutral,neutral,neutral
684519_5,,neutral,0.7,1.4,positive,positive,neutral,neutral
1028657_1,,neutral,0.3,0.3,positive,positive,neutral,neutral
1028657_2,,neutral,0.3,0.3,positive,positive,neutral,neutral
1028657_3,,negative,-0.2,0.2,neutral,neutral,negative,negative
694689_1,,positive,-0.3,0.3,negative,negative,positive,negative
143877_1,,negative,-0.4,0.4,negative,negative,negative,neutral
143877_2,,negative,-0.3,0.3,negative,negative,negative,neutral
143877_4,,positive,0.2,0.2,neutral,neutral,positive,neutral
192175_1,,neutral,0.2,0.2,neutral,neutral,positive,neutral
165713_1,,neutral,0.1,0.1,neutral,neutral,negative,neutral
750696_1,,negative,-0.7,0.7,negative,negative,neutral,neutral
750696_2,,neutral,0,0,neutral,neutral,neutral,neutral
750696_3,,negative,0.2,0.2,neutral,neutral,neutral,neutral
1096991_1,,negative,-0.6,0.6,negative,negative,negative,neutral
984607_1,,negative,-0.4,0.4,negative,negative,neutral,negative
359088_2,,positive,-0.3,0.3,negative,negative,neutral,negative
359088_3,,negative,-0.1,0.1,neutral,neutral,negative,negative
252569_1,,negative,-0.4,0.4,negative,negative,negative,negative
485511_1,,neutral,0,0,neutral,neutral,neutral,neutral
485511_2,,neutral,0,0,neutral,neutral,neutral,neutral
465197_1,,negative,0.1,0.1,neutral,neutral,neutral,neutral
640140_1,,negative,-0.2,0.2,neutral,neutral,negative,negative
